CODGEO,Libellé commune ou ARM,Région,Département,École maternelle,École maternelle avec cantine,École maternelle appartenant à un EP,École maternelle en RPIC,École maternelle de RPI dispersé,École maternelle de RPI dispersé avec cantine,École maternelle en RPIC appartenant à un EP,École élémentaire,École élémentaire avec cantine,École élémentaire avec classe pré-élémentaire,École élémentaire appartenant à un EP,École élémentaire en RPIC,École élémentaire de RPI dispersé,École élémentaire de RPI dispersé avec cantine,École élémentaire de RPI dispersé avec École pré-élémentaire,École élémentaire de RPI dispersé appartenant à un EP
01338,Groslée-Saint-Benoit,84,01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
01339,Saint-Bernard,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01341,Saint-Champ,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01342,Sainte-Croix,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01343,Saint-Cyr-sur-Menthon,84,01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
01344,Saint-Denis-lès-Bourg,84,01,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01345,Saint-Denis-en-Bugey,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01346,Saint-Didier-d'Aussiat,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01347,Saint-Didier-de-Formans,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01348,Saint-Didier-sur-Chalaronne,84,01,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
01349,Saint-Éloi,84,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01350,Saint-Étienne-du-Bois,84,01,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
01351,Saint-Étienne-sur-Chalaronne,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01352,Saint-Étienne-sur-Reyssouze,84,01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
01353,Sainte-Euphémie,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01354,Saint-Genis-Pouilly,84,01,2,2,0,0,0,0,0,4,3,2,0,0,0,0,0,0
01355,Saint-Genis-sur-Menthon,84,01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
01356,Saint-Georges-sur-Renon,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01357,Saint-Germain-de-Joux,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01358,Saint-Germain-les-Paroisses,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01359,Saint-Germain-sur-Renon,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01360,Saint-Jean-de-Gonville,84,01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
01361,Saint-Jean-de-Niost,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01362,Saint-Jean-de-Thurigneux,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01363,Saint-Jean-le-Vieux,84,01,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01364,Saint-Jean-sur-Reyssouze,84,01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
01365,Saint-Jean-sur-Veyle,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01366,Sainte-Julie,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01367,Saint-Julien-sur-Reyssouze,84,01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
01368,Saint-Julien-sur-Veyle,84,01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
01369,Saint-Just,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01370,Saint-Laurent-sur-Saône,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01371,Saint-Marcel,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01372,Saint-Martin-de-Bavel,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01373,Saint-Martin-du-Frêne,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01374,Saint-Martin-du-Mont,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01375,Saint-Martin-le-Châtel,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01376,Saint-Maurice-de-Beynost,84,01,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01378,Saint-Maurice-de-Gourdans,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01379,Saint-Maurice-de-Rémens,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01380,Saint-Nizier-le-Bouchoux,84,01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
01381,Saint-Nizier-le-Désert,84,01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
01382,Sainte-Olive,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01383,Saint-Paul-de-Varax,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01384,Saint-Rambert-en-Bugey,84,01,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
01385,Saint-Rémy,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01386,Saint-Sorlin-en-Bugey,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01387,Saint-Sulpice,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01388,Saint-Trivier-de-Courtes,84,01,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
01389,Saint-Trivier-sur-Moignans,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01390,Saint-Vulbas,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01391,Salavre,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01392,Samognat,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01393,Sandrans,84,01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
01396,Sault-Brénaz,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01397,Sauverny,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01398,Savigneux,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01399,Ségny,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01400,Seillonnaz,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01401,Sergy,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01402,Sermoyer,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01403,Serrières-de-Briord,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01404,Serrières-sur-Ain,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01405,Servas,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01406,Servignat,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01407,Seyssel,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01408,Simandre-sur-Suran,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01410,Sonthonnax-la-Montagne,84,01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01411,Souclin,84,01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01412,Sulignat,84,01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
01413,Surjoux,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01414,Sutrieu,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01415,Talissieu,84,01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01416,Tenay,84,01,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
01417,Thézillieu,84,01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01418,Thil,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01419,Thoiry,84,01,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01420,Thoissey,84,01,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01421,Torcieu,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01422,Tossiat,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01423,Toussieux,84,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01424,Tramoyes,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01425,La Tranclière,84,01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
01426,Val-Revermont,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01427,Trévoux,84,01,2,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0
01428,Valeins,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01429,Vandeins,84,01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
01430,Varambon,84,01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01431,Vaux-en-Bugey,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01432,Verjon,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01433,Vernoux,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01434,Versailleux,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01435,Versonnex,84,01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01436,Vesancy,84,01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01437,Vescours,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01439,Vésines,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01441,Vieu-d'Izenave,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01442,Vieu,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01443,Villars-les-Dombes,84,01,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01444,Villebois,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01445,Villemotier,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01446,Villeneuve,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01447,Villereversure,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01448,Villes,84,01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01449,Villette-sur-Ain,84,01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01450,Villieu-Loyes-Mollon,84,01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01451,Viriat,84,01,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
01452,Virieu-le-Grand,84,01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
01453,Virieu-le-Petit,84,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01454,Virignin,84,01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01456,Vongnes,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01457,Vonnas,84,01,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
02001,Abbécourt,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
02002,Achery,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02003,Acy,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02004,Agnicourt-et-Séchelles,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02005,Aguilcourt,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02006,Aisonville-et-Bernoville,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02007,Aizelles,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02008,Aizy-Jouy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02009,Alaincourt,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02010,Allemant,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02011,Ambleny,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02012,Ambrief,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02013,Amifontaine,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02014,Amigny-Rouy,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02015,Ancienville,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02016,Andelain,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02017,Anguilcourt-le-Sart,32,02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
02018,Anizy-le-Château,32,02,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
02019,Annois,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02020,Any-Martin-Rieux,32,02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02021,Archon,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02022,Arcy-Sainte-Restitue,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02023,Armentières-sur-Ourcq,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02024,Arrancy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02025,Artemps,32,02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
02027,Assis-sur-Serre,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02028,Athies-sous-Laon,32,02,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
02029,Attilly,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02030,Aubencheul-aux-Bois,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02031,Aubenton,32,02,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
02032,Aubigny-aux-Kaisnes,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02033,Aubigny-en-Laonnois,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02034,Audignicourt,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02035,Audigny,32,02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
02036,Augy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02037,Aulnois-sous-Laon,32,02,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
02038,Les Autels,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02039,Autremencourt,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02040,Autreppes,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02041,Autreville,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02042,Azy-sur-Marne,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02043,Bagneux,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02044,Bancigny,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02046,Barenton-Bugny,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02047,Barenton-Cel,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
02048,Barenton-sur-Serre,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02049,Barisis-aux-Bois,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02050,Barzy-en-Thiérache,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02051,Barzy-sur-Marne,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02052,Bassoles-Aulers,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02053,Vallées en Champagne,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02054,Bazoches-sur-Vesles,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02055,Beaumé,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02056,Beaumont-en-Beine,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02057,Beaurevoir,32,02,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
02058,Beaurieux,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02059,Beautor,32,02,3,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0
02060,Beauvois-en-Vermandois,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02061,Becquigny,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02062,Belleau,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02063,Bellenglise,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02064,Belleu,32,02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02065,Bellicourt,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02066,Benay,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02067,Bergues-sur-Sambre,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02068,Berlancourt,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02069,Berlise,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02070,Bernot,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
02071,Berny-Rivière,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02072,Berrieux,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02073,Berry-au-Bac,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02074,Bertaucourt-Epourdon,32,02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02075,Berthenicourt,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02076,Bertricourt,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02077,Berzy-le-Sec,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02078,Besmé,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02079,Besmont,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02080,Besny-et-Loizy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02081,Béthancourt-en-Vaux,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
02082,Beugneux,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02083,Beuvardes,32,02,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
02084,Bézu-le-Guéry,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02085,Bézu-Saint-Germain,32,02,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
02086,Bichancourt,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02087,Bieuxy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02088,Bièvres,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02089,Billy-sur-Aisne,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02090,Billy-sur-Ourcq,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02091,Blanzy-lès-Fismes,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02093,Blérancourt,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02094,Blesmes,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02095,Bohain-en-Vermandois,32,02,3,0,3,0,0,0,0,3,0,0,3,1,0,0,0,0
02096,Bois-lès-Pargny,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02097,Boncourt,32,02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
02098,Bonneil,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02099,Bonnesvalyn,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02100,Bony,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02101,Bosmont-sur-Serre,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02102,Bouconville-Vauclair,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02103,Boué,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02104,Bouffignereux,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02105,Bouresches,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02106,Bourg-et-Comin,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02107,Bourguignon-sous-Coucy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02108,Bourguignon-sous-Montbavin,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02109,La Bouteille,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
02110,Braine,32,02,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0
02111,Brancourt-en-Laonnois,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02112,Brancourt-le-Grand,32,02,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
02114,Brasles,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02115,Braye-en-Laonnois,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02116,Braye-en-Thiérache,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02117,Bray-Saint-Christophe,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02118,Braye,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02119,Brécy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02120,Brenelle,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02121,Breny,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02122,Brie,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02123,Brissay-Choigny,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02124,Brissy-Hamégicourt,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
02125,Brumetz,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02126,Brunehamel,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02127,Bruyères-sur-Fère,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02128,Bruyères-et-Montbérault,32,02,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
02129,Bruys,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02130,Bucilly,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02131,Bucy-le-Long,32,02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02132,Bucy-lès-Cerny,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02133,Bucy-lès-Pierrepont,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02134,Buire,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02135,Buironfosse,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02136,Burelles,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02137,Bussiares,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02138,Buzancy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02139,Caillouël-Crépigny,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02140,Camelin,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
02141,La Capelle,32,02,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0
02142,Castres,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02143,Le Catelet,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02144,Caulaincourt,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02145,Caumont,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02146,Celles-lès-Condé,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02148,Celles-sur-Aisne,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02149,Cerizy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02150,Cerny-en-Laonnois,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02151,Cerny-lès-Bucy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02152,Cerseuil,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02153,Cessières,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
02154,Chacrise,32,02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
02155,Chaillevois,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02156,Chalandry,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02157,Chambry,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
02158,Chamouille,32,02,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
02159,Champs,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02160,Chaourse,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02162,La Chapelle-sur-Chézy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02163,Charly-sur-Marne,32,02,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
02164,Le Charmel,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02165,Charmes,32,02,1,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0
02166,Chartèves,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02167,Chassemy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02168,Château-Thierry,32,02,5,5,3,0,0,0,0,9,8,4,5,1,0,0,0,0
02169,Châtillon-lès-Sons,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02170,Châtillon-sur-Oise,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02171,Chaudardes,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02172,Chaudun,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02173,Chauny,32,02,6,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0
02174,Chavignon,32,02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
02175,Chavigny,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02176,Chavonne,32,02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
02177,Chérêt,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02178,Chermizy-Ailles,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
